track_name,artistas,track_popularity,track_album_name,playlist_genre,playlist_subgenre,followers,popularity,imagem_artista_url
La Romana,Bad Bunny,77,X 100PRE,latin,latin hip hop,20590410.0,100.0,https://i.scdn.co/image/23009960c33ef08d5973440cca17985a6c70a515
You're Going Down,Sick Puppies,62,Tri-Polar (International Version),rock,hard rock,,,
We Go Oh,Rasmus Faber,0,We Go Oh,edm,progressive electro house,,,
SUBEME LA RADIO,Enrique Iglesias,74,SUBEME LA RADIO,latin,latin hip hop,9281109.0,79.0,https://i.scdn.co/image/2bfeac48a9fd693e262335c96b8f7fb745b7b5f3
Say Something,Jordan Rakei,12,Say Something,r&b,neo soul,192386.0,66.0,https://i.scdn.co/image/60ec85d609e1b760f38b0ee5ca81bf8845d10b8d
Cocaine,Eric Clapton,51,Classic Eric Clapton,rock,classic rock,,,
Most Girls,Hailee Steinfeld,76,Most Girls,pop,post-teen pop,5581346.0,80.0,https://i.scdn.co/image/4520a1f2ef56222c7e96d14271fbb0cb01cddd0d
Jimmy Mathis,Bubba Sparxxx,32,Deliverance,rap,southern hip hop,,,
Estrellita,J-King y Maximan,0,Los Superheroes,latin,latin pop,,,
Menage A Trois - Ellipso Remix,LIZOT,48,Menage A Trois (Ellipso Remix),edm,electro house,,,
Anytime,Brian McKnight,16,Love Songs,r&b,new jack swing,,,
Act Up,City Girls,78,Girl Code,r&b,hip pop,705016.0,73.0,https://i.scdn.co/image/7b3892c7303ed8cee9ae2641aa86bf9acff67a6e
Bellaquita - Remix,Dalex,87,Bellaquita (Remix),latin,latin hip hop,1466243.0,89.0,https://i.scdn.co/image/e3261a34c3a97ec3d257e03e580f1b36157bbecf
Que te vaya bonito,Chavela Vargas,45,Chavela Vargas. Sus 40 Grandes Canciones,r&b,urban contemporary,,,
My Name Is Not Susan,Whitney Houston,45,I'm Your Baby Tonight,r&b,new jack swing,5342195.0,81.0,https://i.scdn.co/image/9cd1d09d5a351ca65c2f45246703614748ea9fed
Libella Swing,Parov Stelar,39,The Art Of Sampling (Deluxe Version),edm,electro house,,,
Transient - Coyu Raw Mix,Marla Singer,17,Reforms EP,edm,progressive electro house,,,
Reminiscing - Remastered,Little River Band,62,Sleeper Catcher (Remastered),rock,classic rock,,,
Bang,RICCI,59,Bang,edm,electro house,,,
One More Time,Alberto Ciccarini,34,One More Time,latin,tropical,,,
Beautiful Life,Ace of Base,4,Singles of the 90s,pop,dance pop,,,
Feelings - KAJ Remix,Deep Chills,32,Feelings (KAJ Remix),latin,tropical,,,
The Days,Avicii,6,The Days / Nights,pop,electropop,17367694.0,86.0,https://i.scdn.co/image/81b19a403109c4fe528ee3972137127b85be9519
Celeste,Ezra Vine,60,Celeste EP,pop,indie poptimism,,,
La Célula Que Explota,Caifanes,69,El Diablito,rock,album rock,,,
On My Way - Da Tweekaz Remix,Alan Walker,63,On My Way (Da Tweekaz Remix),edm,electro house,20318624.0,87.0,https://i.scdn.co/image/c5c098af718b187525fb2f78527ebf89ea1b0466
Gimme! Gimme! Gimme!,GAMPER & DADONI,65,Gimme! Gimme! Gimme!,latin,tropical,73055.0,68.0,https://i.scdn.co/image/1e696c2cab3e922851e6ae849fed559361ffb100
"Summer Waves (feat. Calvin Harris, Dimitri Vegas, W&W, Aero Chord & Like Mike)",Nugnes,0,"Summer Waves (feat. Calvin Harris, Dimitri Vegas, W&W, Aero Chord & Like Mike)",edm,big room,,,
Don't Know How To Love You,Haley Reinhart,28,Don't Know How To Love You,r&b,neo soul,,,
No Regular - Original Mix,TST,0,No Regular,edm,progressive electro house,,,
Deja Vu,Dolla,51,Deja Vu,rap,trap,,,
Ridin Big,Pastor Troy,5,Greatest Hits vol. 1,rap,southern hip hop,,,
Drain You,Nirvana,58,Nevermind (Deluxe Edition),rock,permanent wave,10609050.0,82.0,https://i.scdn.co/image/84282c28d851a700132356381fcfbadc67ff498b
Hannah Hunt,Vampire Weekend,62,Modern Vampires of the City,pop,dance pop,1561103.0,73.0,https://i.scdn.co/image/5390ca6bd240b2a15b71868d1d105c3d6a7a7b17
Summer on You,Sam Feldt,9,Summer on You,pop,electropop,498822.0,80.0,https://i.scdn.co/image/7d85234afc83df9951394e9d6cb76d1fe983e0fb
Souvenir,León Larregui,62,Solstis - De León Larregui,rock,permanent wave,,,
Entre Tu y Yo,Don Omar,0,Mas Flow,latin,latin hip hop,4036436.0,81.0,https://i.scdn.co/image/043aa595a838e80632c902d8397cb3232f299566
Run Up,Major Lazer,10,Run Up,edm,pop edm,6011093.0,83.0,https://i.scdn.co/image/093b23f613441e9b90070939795f3109386edbb4
On The Floor,Jennifer Lopez,68,Love?,pop,post-teen pop,7961113.0,79.0,https://i.scdn.co/image/6ae2a9eef263be601f3d02f47b2f4b8912dde429
Don't Answer (feat. Wiley),KAMILLE,45,Don't Answer (feat. Wiley),latin,latin hip hop,6393.0,53.0,https://i.scdn.co/image/6ebe86b9bef9fc4f9b2b6ea34649a91aef38da3c
Stop Crying Your Heart Out,Oasis,67,Heathen Chemistry,rock,permanent wave,5101675.0,80.0,https://i.scdn.co/image/2a4e00f806df130d22e4bfc19243bbe743c304b3
All Work,Curren$y,56,Back at Burnie’s,rap,southern hip hop,,,
Rey Ticuz,Don Kalavera,33,Rey Ticuz,rap,hip hop,,,
Walk Away - Melio Remix,Sick Individuals,24,Walk Away (Melio Remix),pop,dance pop,,,
Back to You,Brothers Page,34,Back to You,rock,classic rock,,,
Sit Next to Me,Foster The People,74,Sacred Hearts Club,pop,indie poptimism,2877626.0,77.0,https://i.scdn.co/image/82babf927d68d75373df483836b21aa4bf9446d0
4AM,Ocean Wisdom,48,4AM,rap,hip hop,,,
Yeen Hard,T-Rock,1,The Myth of Reality: Tenth Anniversary Edition,rap,southern hip hop,,,
Years,Astrid S,69,Down Low,pop,post-teen pop,565300.0,74.0,https://i.scdn.co/image/5810a64a450f88b5662b9d76fa61d5e741471b16
Paralyzed - Steve 80 Remix,KENO,34,Paralyzed (Steve 80 Remix),edm,big room,,,
Sigan Hablando de Mi,Paulo Londra,61,Homerun,rap,trap,10042392.0,80.0,https://i.scdn.co/image/cff7f6bb72fd3d318a98557b3891cae1b438c695
Ahura Mazda,Sharp Man,9,Ahura Mazda (Original Mix),edm,big room,,,
Ain't It Fun,Guns N' Roses,3,The Spaghetti Incident?,rock,album rock,16386563.0,82.0,https://i.scdn.co/image/80920b4fc80b6d970e2934eb8abe27014fc60632
Get Away (feat. Rama Duke),Breathe Carolina,53,Get Away (feat. Rama Duke),edm,electro house,,,
Humo en la Trampa,Aleman,67,Humo en la Trampa,rap,trap,,,
Mr. Tropical,Mr Tropical,16,Mr. Tropical,latin,tropical,,,
Perdido,Carlos Baute,37,Perdido,latin,latin pop,,,
Carta,Vic Badillo,16,Carta,latin,tropical,,,
Carry Me Home (feat. Jake Reese),KSHMR,64,Carry Me Home (feat. Jake Reese),pop,dance pop,,,
The Road,Shahmen,43,The Road,rap,gangster rap,,,
Faith - Radio Edit,Blasterjaxx,41,Faith (Remixes),edm,electro house,,,
Roda de Samba,DJ Cash,34,Roda de Samba,r&b,hip pop,,,
Everybody,Borgeous,42,Lights Out,rap,trap,,,
Io sono qui,Salmo,26,Io sono qui,rap,gangster rap,1747107.0,75.0,https://i.scdn.co/image/bcaf8db7c4b7716019dd4b748ff31b96e6abd81a
blue,Pools,40,blue,edm,electro house,,,
Soy Peor,Bad Bunny,13,Soy Peor,rap,trap,20590410.0,100.0,https://i.scdn.co/image/23009960c33ef08d5973440cca17985a6c70a515
Heartbreaker,Free,23,All Right Now: The Collection,rock,hard rock,,,
Smokin & Drinkin,Danny Brown,44,Old,r&b,urban contemporary,515152.0,64.0,https://i.scdn.co/image/5a9b9840b9fd0b75d862a0b0a3c0af787901d4ab
Free,6LACK,25,FREE 6LACK,r&b,urban contemporary,2224358.0,82.0,https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee
Uplifted,Jozels,29,Uplifted,edm,progressive electro house,,,
Kaloli,HONÜ,18,Hilo,r&b,hip pop,,,
I'll Give All My Love to You,Keith Sweat,36,I'll Give All My Love to You,r&b,new jack swing,,,
Good Guy,Frank Ocean,64,Blonde,r&b,urban contemporary,5594232.0,86.0,https://i.scdn.co/image/7db34c8aace6feb91f38601bb75e6b3301b4657a
92 Explorer,Post Malone,74,beerbongs & bentleys,pop,post-teen pop,24460203.0,95.0,https://i.scdn.co/image/93fec27f9aac86526b9010e882037afbda4e3d5f
Destination Calabria (Edit),Alex Gaudino,0,Sommarparty mp3 hits,edm,progressive electro house,,,
Amor Narcótico,ChiChi Peralta,6,Pa' Otro La 'o,latin,latin pop,,,
Cellophane,Ella Vos,51,Cellophane,pop,indie poptimism,,,
Don't Mess With My Man (feat. Brian Casey & Brandon Casey),Nivea,64,Nivea,r&b,hip pop,410494.0,54.0,https://i.scdn.co/image/8f06837cb602d9d71dc10561c60b3dc43db9dbaa
Do You Mean (feat. Ty Dolla $ign & bülow),The Chainsmokers,48,World War Joy...Takeaway,r&b,urban contemporary,15949888.0,88.0,https://i.scdn.co/image/960547a625bc2eb742bb3dd170cbc049d2e94cf9
SICKO MODE,Travis Scott,87,ASTROWORLD,rap,trap,8735943.0,94.0,https://i.scdn.co/image/fec51156ed94b7ee30fbd4c7fd29b4a840e7daec
Workin Out,JID,1,DiCaprio 2,r&b,urban contemporary,492307.0,75.0,https://i.scdn.co/image/462cd021c5357436b923c28759e4424b659f403a
American Woman - Remastered,The Guess Who,67,American Woman,rock,classic rock,,,
Mask Off - Remix,Future,68,Mask Off (Remix),rap,southern hip hop,8603164.0,91.0,https://i.scdn.co/image/287c505d7b76d3971a8c5b2fbb3935f9b2dbc3ce
Treat You Better,Shawn Mendes,83,Illuminate,pop,electropop,25823019.0,89.0,https://i.scdn.co/image/6bd59cfbd3e1e6394af710bddcd62999aae31c6f
Crazy Train,Ozzy Osbourne,4,The Essential Ozzy Osbourne,rock,hard rock,2823962.0,78.0,https://i.scdn.co/image/59cb2a9f548a1e53e91f90fe6bcf9d7aef4f5856
Evitar,Pelé MilFlows,47,Evitar,r&b,hip pop,,,
Flor Passionis,Styn,54,Flor Passionis,rap,hip hop,,,
You,Seinabo Sey,0,For Madeleine,r&b,neo soul,,,
Sharp Dressed Man - 2003 Remaster,ZZ Top,42,Rancho Texicano: The Very Best of ZZ Top,rock,hard rock,,,
Right Hand Man,Lin-Manuel Miranda,65,Hamilton (Original Broadway Cast Recording),pop,indie poptimism,,,
I'm Into You,Nick Murphy / Chet Faker,55,Thinking In Textures,pop,indie poptimism,,,
Darth Vader,Blow Money Fast,23,909,rap,gangster rap,,,
Ghost,Motorama,46,Alps,rock,permanent wave,,,
We Built This City,Starship,1,80s Mania,rock,classic rock,,,
Kodachrome,Paul Simon,61,There Goes Rhymin' Simon,rock,classic rock,,,
Tripping Off,Kungs,50,Layers,latin,tropical,654964.0,68.0,https://i.scdn.co/image/4cb2f80570390781aa74fe3df6724a5cee9d2fa0
Outside Inside,EDEN KAI,48,Outside Inside,pop,indie poptimism,,,
Cat Scratch Fever,Ted Nugent,14,The Essential Ted Nugent,rock,hard rock,,,
My Darling,Eminem,0,Relapse: Refill,rap,gangster rap,34482104.0,94.0,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277
Yellow Bird,Pretty Lights,52,A Color Map of the Sun (Deluxe Version),latin,tropical,,,
SOLVED THE PROBLEM,Comethazine,68,BAWSKEE 3.5,rap,gangster rap,945929.0,74.0,https://i.scdn.co/image/5b908d0646dc7288552b7056bdeff2ccfb23ed3a
Feels Like We Only Go Backwards,Tame Impala,75,Lonerism,rock,permanent wave,3585366.0,84.0,https://i.scdn.co/image/a7cb9fc6df8b68fdb071156add87284c3c941a04
hot girl bummer,blackbear,94,hot girl bummer,pop,electropop,3031045.0,87.0,https://i.scdn.co/image/fc4e26fa446d3370789e927bacbcfa40fb648f5c
Did I Mention,Jeff Lewis,59,Descendants (Original TV Movie Soundtrack),pop,post-teen pop,,,
Renegade (Original Mix),CAZZETTE,0,Eject pt. III,edm,progressive electro house,,,
Since You're Gone,Samantha Gervasio,0,"Metropolitan Presents Tazmania, Vol. 6",latin,latin hip hop,,,
She's Always a Woman,Billy Joel,71,The Stranger (Legacy Edition),rock,classic rock,,,
Then Came You,TPE featuring Adam Marano,16,Micmac's Greatest Freestyle Hits! volume 2,latin,latin hip hop,,,
Better Days,Cam Meekins,52,Lamp City,r&b,hip pop,,,
The Yes Yes Show,Parokya Ni Edgar,46,"Inuman Sessions, Vol. 1",rock,classic rock,,,
Trumpsta - Djuro Remix,Contiez,47,Trumpsta (Remixes),edm,progressive electro house,,,
Midnight City,M83,74,"Hurry up, We're Dreaming",pop,electropop,,,
"Givenchy Bag (feat. Future, Nafe Smallz & Chip)",Wiley,61,"Givenchy Bag (feat. Future, Nafe Smallz & Chip)",r&b,hip pop,294539.0,68.0,https://i.scdn.co/image/9e6bcb2396c045bdd9999216a23c468c5035ec24
Bandit (with YoungBoy Never Broke Again),Juice WRLD,92,Bandit (with YoungBoy Never Broke Again),rap,trap,9050247.0,95.0,https://i.scdn.co/image/d8e62447a338a882b490460da20e90aac6d60ae7
Dark Necessities,Red Hot Chili Peppers,74,The Getaway,rock,permanent wave,13136915.0,85.0,https://i.scdn.co/image/89bc3c14aa2b4f250033ffcf5f322b2a553d9331
Speed Up (Original),Funkerman,8,Speed Up,edm,progressive electro house,,,
War of Change,Thousand Foot Krutch,63,The End Is Where We Begin,rock,hard rock,,,
Cold Water (feat. Justin Bieber & MØ),Major Lazer,58,Cold Water (feat. Justin Bieber & MØ),pop,electropop,6011093.0,83.0,https://i.scdn.co/image/093b23f613441e9b90070939795f3109386edbb4
sunny,j'san,65,sunny,latin,tropical,,,
Hold Me Close,PuFFcorn,26,Hold Me Close,edm,pop edm,,,
Do It Like Me,Young Buck,0,Straight Outta Cashville,rap,gangster rap,,,
Cowboy,Upchurch,54,Supernatural,rap,southern hip hop,,,
Sue Me,Sabrina Carpenter,75,Singular Act I,pop,post-teen pop,2686554.0,76.0,https://i.scdn.co/image/ab9dee9df3b5832b0885892cfdc62a6192f70e7b
Sweet Child O' Mine,Guns N' Roses,3,Appetite For Destruction (Explicit Version),rock,hard rock,16386563.0,82.0,https://i.scdn.co/image/80920b4fc80b6d970e2934eb8abe27014fc60632
Canalla,Romeo Santos,68,Utopia,latin,tropical,10518584.0,83.0,https://i.scdn.co/image/573323ce254851c2c0b616758c9e9413948cd16b
The Only One,Culture Kultur,33,Reborn,pop,electropop,,,
The Few Things (With Charlotte Lawrence),JP Saxe,68,The Few Things (With Charlotte Lawrence),r&b,urban contemporary,81486.0,79.0,https://i.scdn.co/image/e079a1ce6d71b9141a1ba68aeef7fafcd7a34807
Chief Rocka,Lords Of The Underground,59,Here Come The Lords,rap,southern hip hop,,,
Far Away,Breaking Benjamin,59,Far Away,rock,hard rock,,,
Alone,Marshmello,20,Alone,edm,pop edm,23115050.0,87.0,https://i.scdn.co/image/b754b1d11330212a515390688aa2e08d09edb97a
Habiba,Boef,57,Slaaptekort,pop,post-teen pop,811548.0,70.0,https://i.scdn.co/image/2efa5ebb01e3f0449c71c91587f6959aa23bf9c3
On The Drums,Pickle,58,On The Drums,edm,electro house,,,
Rinse & Repeat - Radio Edit,Riton,53,Rinse & Repeat (Radio Edit),edm,electro house,51267.0,72.0,https://i.scdn.co/image/e1048ed5f0d547fa50b281a9d374ddc8dc9c693a
Forever,Drake,2,Forever,edm,big room,46297755.0,98.0,https://i.scdn.co/image/012ecd119617ac24ab56620ace4b81735b172686
In Love With A Broken Heart,Hedley,32,Cageless,pop,indie poptimism,182937.0,54.0,https://i.scdn.co/image/e6066287db88c1c8d6fecc22b5ff3ecfd020908a
Take Me Home Tonight,Eddie Money,55,The Best Of Eddie Money,rock,classic rock,,,
Walk,Foo Fighters,68,Wasting Light,rock,permanent wave,7497763.0,79.0,https://i.scdn.co/image/4357f7b293c92d3a70a087552a27f69f431e16ae
Hymn for the Weekend,Coldplay,77,A Head Full of Dreams,pop,post-teen pop,25438677.0,89.0,https://i.scdn.co/image/c942640d486338e4ae144a497f0cfd3f35ceb7af
Antes de Que Nos Olviden,Caifanes,53,El Diablito,rock,album rock,,,
Frequency,IQ,32,Frequency,rock,album rock,,,
Enter Sandman,Iron Horse,35,Fade To Bluegrass: The Bluegrass Tribute To Metallica,r&b,hip pop,,,
Riot,Three Days Grace,25,Life Starts Now,rock,hard rock,,,
Lose My Mind (feat. Mr Gabriel),Jai Wolf,30,Lose My Mind / Telepathy,pop,indie poptimism,,,
La Cartera,Farruko,76,Gangalee,latin,reggaeton,7313772.0,91.0,https://i.scdn.co/image/d8d83cbcbfb3707bdc2e0b089fcd2d74ed6cf1a5
All Comes Back To You,R3HAB,72,All Comes Back To You,edm,pop edm,1995955.0,83.0,https://i.scdn.co/image/a157c6e13ffffd135f1465d18103c774d20d053b
Giant (with Rag'n'Bone Man),Calvin Harris,83,Giant (with Rag'n'Bone Man),pop,post-teen pop,19909725.0,87.0,https://i.scdn.co/image/1fd90cd274102d458ec3a9243ced32e659738133
Ai じゃ ない,LemKuuja,0,CHEESECAKE+,r&b,neo soul,,,
Arsonist,Firebeatz,31,Arsonist,edm,big room,,,
No Es Justo,J Balvin,73,Vibras,latin,reggaeton,19101043.0,97.0,https://i.scdn.co/image/ae3600b01af301d517ac1426cccd4e613f335545
When The Curtain Falls,Greta Van Fleet,65,Anthem Of The Peaceful Army,rap,southern hip hop,,,
Mammon's Mantra,Deca,39,The Way Through,r&b,hip pop,,,
Break The Silence,Declain,34,Break The Silence,edm,progressive electro house,,,
Woah,Lil Baby,88,Woah,rap,trap,3879825.0,92.0,https://i.scdn.co/image/8228781d8e7fa97831a42525c831063148736e87
Eruption,Van Halen,8,Van Halen (Reissue),rock,classic rock,,,
Buoy,RICCI,54,Buoy,edm,electro house,,,
Takeaway (feat. Lennon Stella),The Chainsmokers,67,World War Joy...Takeaway,edm,pop edm,15949888.0,88.0,https://i.scdn.co/image/960547a625bc2eb742bb3dd170cbc049d2e94cf9
Golden Record,TEEMID,51,Golden Record,edm,electro house,,,
Long Way Back From Hell,Danzig,0,Danzig II-Lucifuge,rock,hard rock,,,
Dynamite,Taio Cruz,71,Rokstarr,pop,post-teen pop,,,
Older Woman (feat. Dellanor & Akilah),Pokey,0,Josephine Son Pokey,rap,southern hip hop,,,
You're All I've Got Tonight,The Cars,29,Complete Greatest Hits,rock,classic rock,,,
...& On,Erykah Badu,0,Mama's Gun,r&b,neo soul,,,
Ima Boss (feat. Rick Ross),Meek Mill,65,"MMG Presents: Self Made, Vol. 1",rap,southern hip hop,4108074.0,83.0,https://i.scdn.co/image/2c9ec5abeb91b41b6fac18ec974c7a2b85319c5d
RITMO (Bad Boys For Life),The Black Eyed Peas,96,RITMO (Bad Boys For Life),r&b,hip pop,,,
The List,Moonchild,50,Voyager,r&b,neo soul,,,
Bounce Generation - Original Mix,TJR,0,Bounce Generation,edm,progressive electro house,,,
I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii,66,I Could Be The One [Avicii vs Nicky Romero],pop,dance pop,17367694.0,86.0,https://i.scdn.co/image/81b19a403109c4fe528ee3972137127b85be9519
Twenty One,The Cranberries,49,No Need To Argue,rock,album rock,2002510.0,75.0,https://i.scdn.co/image/143c01f407ed64a4b3bcbc92d24c05ef80981251
When You Were Young,The Killers,75,Sam's Town,rock,permanent wave,5291483.0,80.0,https://i.scdn.co/image/c85f1ea9f92dc0cc43965a0c727c4a1cdd1c2540
My 64 (feat. Bun B & Snoop Dogg),Mike Jones,48,The American Dream,rap,gangster rap,,,
U Do (feat. Siadou),TRFN,56,U Do (feat. Siadou),edm,electro house,,,
No Role Modelz,J. Cole,82,2014 Forest Hills Drive,rap,hip hop,10731486.0,87.0,https://i.scdn.co/image/1e9eeefb2c94579150fc37916e8319b975ec8a52
Carolina,Harry Styles,68,Harry Styles,rock,permanent wave,6875023.0,90.0,https://i.scdn.co/image/b2163e7456f3d618a0e2a4e32bc892d6b11ce673
Tu Cuerpo Me Llama,Reykon,0,Tu Cuerpo Me Llama,latin,reggaeton,,,
Blood,In This Moment,1,Blood,rock,hard rock,,,
Morph,Twenty One Pilots,70,Trench,pop,electropop,16798174.0,86.0,https://i.scdn.co/image/19e8f3bc875b7a4b9cf0041a5ee696c4be5478aa
Ain't Talkin' 'Bout Love,Van Halen,3,Van Halen (Reissue),rock,hard rock,,,
T.R.U. (Totally Rotten Underground),$uicideBoy$,55,My Liver Will Handle What My Heart Can't,rap,gangster rap,,,
Me Hubieras Dicho,Yiyo Sarante,55,Me Hubieras Dicho,latin,tropical,,,
Sierra Lift,Blue Hawaii,24,Untogether,pop,indie poptimism,,,
Under My Thumb,The Rolling Stones,0,Hot Rocks 1964-1971,rock,hard rock,,,
Mountains,Sia,3,Mountains,pop,electropop,16230814.0,86.0,https://i.scdn.co/image/652b6bb0dfaf8aa444f4414ee018699260e74306
Stuck on U,Lizzyloo,3,Stuck on U,edm,pop edm,,,
Don't You (Forget About Me),Simple Minds,45,Once Upon A Time (Deluxe),rock,permanent wave,,,
Return of the Mack,Mark Morrison,27,Back To School Classics,r&b,new jack swing,41908.0,61.0,https://i.scdn.co/image/e121f25c3f482802410591debc30444a09cecf5e
Rocas (feat. Portavoz & Stailok),Jesteinritmos,0,Lenguaje Vivo,latin,latin hip hop,,,
Heartbreaker,Bad Suns,51,Disappear Here,pop,indie poptimism,,,
Tourist In Paradise,The Rippingtons,33,Modern Jazz,rock,album rock,,,
Special Affair,The Internet,63,Ego Death,r&b,neo soul,,,
Video Killed The Radio Star,The Buggles,70,The Age Of Plastic,pop,electropop,,,
Body to Body,Mike Perry,56,Body to Body,edm,progressive electro house,895046.0,72.0,https://i.scdn.co/image/963332a9593e724e4fd58163518d589ec090bd71
Blackbird,Jonas Aden,3,Blackbird,edm,big room,,,
No Guarantee - Remix Version,Chico DeBarge,0,Long Time No See,r&b,new jack swing,,,
Deja Tus Besos - Remix,Natti Natasha,62,Deja Tus Besos (Remix),latin,reggaeton,4210773.0,86.0,https://i.scdn.co/image/3b9d69461cf7016930903e94d650dc021c5ac48e
He Could Be the One,Hannah Montana,65,Hannah Montana 3,pop,post-teen pop,,,
They Know,HUGEL,50,They Know,edm,electro house,35178.0,67.0,https://i.scdn.co/image/079231a46447d5bbc41d9caa016306e1383967ec
Too Close - Remastered,Next,4,New Jack Swing (The Ultimate Collection),r&b,new jack swing,,,
Some,Steve Lacy,51,Steve Lacy's Demo,r&b,neo soul,348145.0,72.0,https://i.scdn.co/image/294326648c2377dbd96bce61cbb1421a91e39dda
Die Young,Kesha,73,Warrior (Expanded Edition),pop,post-teen pop,5441520.0,81.0,https://i.scdn.co/image/282055081bba71c1f715c6459de13d12fb4373d5
Never Stop,Lucky Luke,56,Never Stop,edm,electro house,,,
L.O.V.E,Devin Morrison,34,L.O.V.E,r&b,urban contemporary,,,
Superstition,Old School Freight Train,33,Run,r&b,hip pop,,,
Empires,The Electric Swing Circus,50,It Flew By,edm,electro house,,,
There Is,Box Car Racer,1,Box Car Racer,pop,post-teen pop,,,
223's (feat. 9lokknine),YNW Melly,85,223's (feat. 9lokknine),rap,hip hop,3393926.0,86.0,https://i.scdn.co/image/030819be90d9cd2438d122215868eb46ed880ebf
No Sleep,Blasterjaxx,38,No Sleep,edm,big room,,,
They Don't,Derin Falana,25,Derin Falana - EP,r&b,urban contemporary,,,
Mixed Personalities (feat. Kanye West),YNW Melly,80,We All Shine,rap,hip hop,3393926.0,86.0,https://i.scdn.co/image/030819be90d9cd2438d122215868eb46ed880ebf
Public Enemy,CastNowski,34,Absinthe EP,edm,big room,,,
Call 9-1-1,Westside Connection,24,The Best Of Westside Connection,rap,gangster rap,,,
Shooting Star (Remastered Album Version),Bad Company,1,Straight Shooter,rock,hard rock,,,
Rutina,Favian Lovo,55,Rutina,latin,reggaeton,,,
Capital Letters,Hailee Steinfeld,46,"Capital Letters [From ""Fifty Shades Freed (Original Motion Picture Soundtrack)""]",r&b,hip pop,5581346.0,80.0,https://i.scdn.co/image/4520a1f2ef56222c7e96d14271fbb0cb01cddd0d
Tres Gotas De Agua Bendita,Gloria Estefan,39,La Reina Y Sus Amigos,latin,latin pop,396442.0,67.0,https://i.scdn.co/image/a6a906253309fdbe30aa666f970434a8ee2cba40
Louder - Wlady and T.N.Y. Remix,ReauBeau,43,Louder (Wlady and T.N.Y. Remix),edm,progressive electro house,,,
Money Can't Buy Love,The Lebron Brothers Orchestra,0,The Brooklyn Bums (Fania Original Remastered),r&b,urban contemporary,,,
Hip Hop Hooray,Naughty By Nature,64,19 Naughty III,rap,southern hip hop,,,
Oracle,Timmy Trumpet,8,Oracle,edm,progressive electro house,616977.0,75.0,https://i.scdn.co/image/19f3fac006358960cd5ded1fcdb93847c5a8c7be
Besos Mojados,Wisin & Yandel,59,La Revolución - Evolution (International Version),latin,reggaeton,3541564.0,81.0,https://i.scdn.co/image/58f9d7a3987afb50f6acefd3cf575a999e6c4796
Red Eye,7715,40,Red Eye,r&b,urban contemporary,,,
Sobredosis,Axel White,14,Sobredosis,latin,tropical,,,
Lights Out - 2008 Remastered Version,UFO,0,Lights Out,rock,hard rock,,,
Devil's Den (Remix),Arva,40,Devil's Den (Remix),rock,hard rock,,,
Tremor - Radio Edit,Dimitri Vegas & Like Mike,1,Tremor (Sensation 2014 Anthem),edm,electro house,2786849.0,79.0,https://i.scdn.co/image/89cbcebacfb4706f5adc8fe1a409f4f433a15412
Should’ve Been Us - Lost Kings Remix,Tori Kelly,0,Should’ve Been Us (Remixes),edm,pop edm,1744117.0,72.0,https://i.scdn.co/image/759a87a167c3bf046798ecc60ad278f01ae4c13d
Salsa Pa' Olvidar las Penas (feat. Gilberto Santa Rosa),Víctor Manuelle,54,25/7,latin,tropical,,,
Sola,Raymix,62,Oye Mujer (Deluxe Edition),latin,tropical,,,
Posse On Broadway,Sir Mix-A-Lot,50,Swass,rap,southern hip hop,,,
Me and You,Laura Marano,44,Austin & Ally: Turn It Up (Soundtrack from the TV Series),pop,post-teen pop,,,
Estamos Bien,Bad Bunny,10,Estamos Bien,rap,trap,20590410.0,100.0,https://i.scdn.co/image/23009960c33ef08d5973440cca17985a6c70a515
Fly,Cuebrick,0,Fly,edm,pop edm,,,
Out of My Head,Kaan Pars,48,Out of My Head,edm,electro house,,,
One Dance,Drake,83,Views,pop,electropop,46297755.0,98.0,https://i.scdn.co/image/012ecd119617ac24ab56620ace4b81735b172686
Echte Berliner,AK Ausserkontrolle,50,Selbststeller - EP,rap,gangster rap,534676.0,71.0,https://i.scdn.co/image/9c05ff7c660680314cdf51ece4ae61ab7d530dfc
Operator (That's Not The Way It Feels),Jim Croce,48,Photographs & Memories: His Greatest Hits,rock,album rock,,,
